ID;year_;box;nest;transponder;tarsus;weight;fledge_date;hatch_day;fledge_day;fledge_age;fledge_time;sunrise;fledge_time_sunrise;solar_noon;median;order;surviveSNB;surviveSF;survive;epy;sex
B4X1070;2018;188;188_2018;77A0000000008001;17.69;11.1;31/05/2018;131;151;20;8.323611;5.35;2.97;13.23;-0.78;1;0;0;0;0;1
B4X1068;2018;188;188_2018;C860000000008001;16.93;11.1;31/05/2018;131;151;20;8.343611;5.35;2.99;13.23;-0.78;2;0;0;0;0;2
B4X1075;2018;188;188_2018;C1E0000000008001;17.29;10.8;31/05/2018;131;151;20;8.348056;5.35;3.00;13.23;-0.78;3;0;0;0;0;2
B4X1073;2018;188;188_2018;D9E0000000008001;16.72;10.8;31/05/2018;131;151;20;8.362778;5.35;3.01;13.23;-0.78;4;1;0;1;0;2
B4X1072;2018;188;188_2018;E5E0000000008001;17.49;11.8;31/05/2018;131;151;20;8.385000;5.35;3.04;13.23;-0.78;5;1;0;1;0;1
B4X1074;2018;188;188_2018;F1E0000000008001;17.09;10.9;31/05/2018;131;151;20;8.648889;5.35;3.30;13.23;-0.78;6;0;0;0;0;2
B4X1071;2018;188;188_2018;1FA0000000008001;16.42;9.6;31/05/2018;131;151;20;8.653333;5.35;3.30;13.23;-0.78;7;0;0;0;0;2
B4X1067;2018;188;188_2018;0C60000000008001;17.5;11.5;31/05/2018;131;151;20;8.691667;5.35;3.34;13.23;-0.78;8;0;0;0;0;1
B4X1069;2018;188;188_2018;DFA0000000008001;16.75;10.8;31/05/2018;131;151;20;11.370278;5.35;6.02;13.23;-0.78;9;0;0;0;0;2
B4P8806;2017;189;189_2017;1E+15;16.69;9.9;16/05/2017;115;136;21;12.780556;5.60;7.18;13.22;-0.47;1;0;0;0;0;1
B4P8807;2017;189;189_2017;E000000000008001;15.48;8.3;16/05/2017;115;136;21;12.792222;5.60;7.19;13.22;-0.47;2;0;0;0;0;2
B4X1713;2018;19;19_2018;15A0000000008001;17.87;12.3;29/05/2018;129;149;20;8.658611;5.38;3.28;13.23;-0.28;1;1;1;1;1;1
B4X1714;2018;19;19_2018;97A0000000008001;17.11;11.9;29/05/2018;129;149;20;8.685278;5.38;3.30;13.23;-0.28;2;0;0;0;0;1
B4X1710;2018;19;19_2018;EBA0000000008001;17.8;11.2;29/05/2018;129;149;20;8.732778;5.38;3.35;13.23;-0.28;3;0;0;0;0;2
B4X1711;2018;19;19_2018;A3A0000000008001;17.77;12;29/05/2018;129;149;20;9.000556;5.38;3.62;13.23;-0.28;4;1;1;1;0;1
B4X1717;2018;19;19_2018;DDA0000000008001;17.33;12.3;29/05/2018;129;149;20;9.004444;5.38;3.62;13.23;-0.28;5;0;0;0;0;2
B4X1716;2018;19;19_2018;6BA0000000008001;17.22;11;29/05/2018;129;149;20;9.012500;5.38;3.63;13.23;-0.28;6;0;0;0;0;2
B4X1712;2018;19;19_2018;B7A0000000008001;17.46;12.1;29/05/2018;129;149;20;9.043611;5.38;3.66;13.23;-0.28;7;0;0;0;0;1
B4X1715;2018;19;19_2018;1BA0000000008001;16.4;9.6;29/05/2018;129;149;20;9.473611;5.38;4.09;13.23;-0.28;8;0;0;0;0;1
B4P9687;2018;191;191_2018;CEE0000000008001;17.25;11.2;28/05/2018;129;148;19;8.676667;5.40;3.28;13.23;-1.31;1;0;0;0;0;2
B4P9691;2018;191;191_2018;96E0000000008001;17.5;11.1;28/05/2018;129;148;19;9.293889;5.40;3.89;13.23;-1.31;2;0;0;0;0;2
B4P9693;2018;191;191_2018;9CE0000000008001;17.7;11.8;28/05/2018;129;148;19;9.331667;5.40;3.93;13.23;-1.31;3;1;0;1;0;1
B4P9694;2018;191;191_2018;BAE0000000008001;17.2;11.4;28/05/2018;129;148;19;9.853889;5.40;4.45;13.23;-1.31;4;0;0;0;0;2
B4P9688;2018;191;191_2018;04E0000000008001;17.65;11.5;28/05/2018;129;148;19;9.963333;5.40;4.56;13.23;-1.31;5;0;0;0;0;2
B4P9692;2018;191;191_2018;A2E0000000008001;17.7;11.4;29/05/2018;129;149;20;9.160000;5.38;3.78;13.23;-1.31;6;1;1;1;0;1
B4P9689;2018;191;191_2018;22E0000000008001;16.3;10.7;29/05/2018;129;149;20;9.321944;5.38;3.94;13.23;-1.31;7;0;0;0;0;2
B4P9690;2018;191;191_2018;1CE0000000008001;15.65;9.1;29/05/2018;129;149;20;9.611667;5.38;4.23;13.23;-1.31;8;0;0;0;0;2
B4P9845;2017;193;193_2017;FA40000000008001;17.15;12;14/06/2017;145;165;20;7.787778;5.27;2.52;13.28;NA;1;1;1;1;0;1
B4P9842;2017;193;193_2017;4A40000000008001;16.63;11;14/06/2017;145;165;20;11.878056;5.27;6.61;13.28;NA;2;0;0;0;0;2
B4P9844;2017;193;193_2017;1.54E+15;16.38;10.7;14/06/2017;145;165;20;11.954722;5.27;6.69;13.28;NA;3;0;0;0;0;2
B4P9843;2017;193;193_2017;2D40000000008001;16.42;11.4;14/06/2017;145;165;20;11.963889;5.27;6.70;13.28;NA;4;0;0;0;0;2
B4P9841;2017;193;193_2017;CA40000000008001;17.27;11.7;14/06/2017;145;165;20;12.015833;5.27;6.75;13.28;NA;5;1;1;1;0;1
B4P9840;2017;193;193_2017;7A40000000008001;16.98;11.6;14/06/2017;145;165;20;12.088889;5.27;6.82;13.28;NA;6;1;0;1;0;1
B4P9847;2017;193;193_2017;7C40000000008001;16.73;10.8;14/06/2017;145;165;20;12.096389;5.27;6.83;13.28;NA;7;1;1;1;0;1
B4X1533;2018;193;193_2018;1.46E+15;16.05;12;29/05/2018;131;149;18;10.237778;5.38;4.85;13.23;-0.97;1;0;0;0;0;2
B4X1534;2018;193;193_2018;1.06E+15;15.9;11.1;30/05/2018;131;150;19;7.249444;5.37;1.88;13.23;-0.97;2;0;0;0;0;2
B4X1538;2018;193;193_2018;3.86E+15;15.67;10.6;30/05/2018;131;150;19;9.756944;5.37;4.39;13.23;-0.97;3;1;0;1;0;2
B4X1535;2018;193;193_2018;F060000000008001;16.76;11.5;30/05/2018;131;150;19;9.833889;5.37;4.47;13.23;-0.97;4;0;0;0;0;1
B4X1537;2018;193;193_2018;5.86E+15;16.61;10.9;30/05/2018;131;150;19;9.843611;5.37;4.48;13.23;-0.97;5;0;0;0;0;2
B4X1532;2018;193;193_2018;A460000000008001;16.11;10.1;30/05/2018;131;150;19;9.895556;5.37;4.53;13.23;-0.97;6;0;0;0;0;2
B4X1536;2018;193;193_2018;C060000000008001;16.43;10.9;30/05/2018;131;150;19;11.352222;5.37;5.99;13.23;-0.97;7;0;0;0;0;1
B4X1174;2018;196;196_2018;C8A0000000008001;15.52;8.4;29/05/2018;129;149;20;7.061111;5.38;1.68;13.23;-0.35;1;0;0;0;1;1
B4X1168;2018;196;196_2018;A720000000008001;16.65;10.3;29/05/2018;129;149;20;7.451389;5.38;2.07;13.23;-0.35;2;0;0;0;1;1
B4X1176;2018;196;196_2018;D8A0000000008001;17.26;10.5;29/05/2018;129;149;20;7.480000;5.38;2.10;13.23;-0.35;3;0;0;0;0;1
B4X1178;2018;196;196_2018;14A0000000008001;16.84;10.5;29/05/2018;129;149;20;7.492500;5.38;2.11;13.23;-0.35;4;0;0;0;1;1
B4X1169;2018;196;196_2018;1.72E+15;16.35;10.2;29/05/2018;129;149;20;7.562222;5.38;2.18;13.23;-0.35;5;0;0;0;0;2
B4X1172;2018;196;196_2018;CCA0000000008001;17.22;10.8;29/05/2018;129;149;20;7.572222;5.38;2.19;13.23;-0.35;6;0;0;0;0;1
B4X1170;2018;196;196_2018;E8A0000000008001;16.87;10.8;29/05/2018;129;149;20;7.617778;5.38;2.23;13.23;-0.35;7;0;0;0;0;1
B4X1175;2018;196;196_2018;98A0000000008001;17.04;10.7;29/05/2018;129;149;20;7.922500;5.38;2.54;13.23;-0.35;8;0;0;0;0;1
B4X1171;2018;196;196_2018;3F20000000008001;16.26;9.9;29/05/2018;129;149;20;7.991667;5.38;2.61;13.23;-0.35;9;0;0;0;0;2
B4X1177;2018;196;196_2018;B4A0000000008001;15.25;8.1;29/05/2018;129;149;20;8.134167;5.38;2.75;13.23;-0.35;10;0;0;0;0;2
B4X1173;2018;196;196_2018;54A0000000008001;17.19;11.1;29/05/2018;129;149;20;8.156944;5.38;2.77;13.23;-0.35;11;0;0;0;0;1
B4X1167;2018;196;196_2018;A0A0000000008001;16.93;9.2;29/05/2018;129;149;20;8.191111;5.38;2.81;13.23;-0.35;12;0;0;0;0;2
B4P9406;2017;198;198_2017;4D00000000008001;16.6;8.7;25/05/2017;124;145;21;8.932778;5.43;3.50;13.22;-0.84;1;0;0;0;0;2
B4P9409;2017;198;198_2017;7E+14;16.69;10.5;25/05/2017;124;145;21;8.982778;5.43;3.55;13.22;-0.84;2;0;0;0;1;1
B4P9407;2017;198;198_2017;3.7E+15;15.99;9.2;25/05/2017;124;145;21;8.988056;5.43;3.55;13.22;-0.84;3;1;1;1;0;1
B4P9408;2017;198;198_2017;FB00000000008001;16.2;10.4;25/05/2017;124;145;21;8.990278;5.43;3.56;13.22;-0.84;4;0;0;0;1;2
B4P9405;2017;198;198_2017;3D00000000008001;16.84;10.7;25/05/2017;124;145;21;9.013056;5.43;3.58;13.22;-0.84;5;0;0;0;1;1
B4P9404;2017;198;198_2017;F500000000008001;15.93;8.8;25/05/2017;124;145;21;9.057778;5.43;3.62;13.22;-0.84;6;0;0;0;1;1
B4X1141;2018;198;198_2018;2EA0000000008001;17.94;12.5;27/05/2018;128;147;19;11.776944;5.40;6.38;13.22;-1.30;1;0;1;1;0;1
B4X1138;2018;198;198_2018;AEA0000000008001;17.36;11.6;27/05/2018;128;147;19;11.781944;5.40;6.38;13.22;-1.30;2;0;0;0;0;2
B4X1146;2018;198;198_2018;E2A0000000008001;17.9;12.3;27/05/2018;128;147;19;11.804444;5.40;6.40;13.22;-1.30;3;0;0;0;0;1
B4X1144;2018;198;198_2018;46A0000000008001;17.7;12.4;27/05/2018;128;147;19;11.807778;5.40;6.41;13.22;-1.30;4;0;0;0;0;1
B4X1142;2018;198;198_2018;DAA0000000008001;17.15;11.5;27/05/2018;128;147;19;11.879722;5.40;6.48;13.22;-1.30;5;0;0;0;0;1
B4X1140;2018;198;198_2018;FAA0000000008001;17.82;11.5;27/05/2018;128;147;19;12.324444;5.40;6.92;13.22;-1.30;6;0;0;0;0;2
B4X1143;2018;198;198_2018;16A0000000008001;17.19;11.3;27/05/2018;128;147;19;12.335556;5.40;6.94;13.22;-1.30;7;0;0;0;0;1
B4X1137;2018;198;198_2018;3EA0000000008001;17.26;11;27/05/2018;128;147;19;12.356389;5.40;6.96;13.22;-1.30;8;0;0;0;0;2
B4X1139;2018;198;198_2018;22A0000000008001;16.8;11.1;27/05/2018;128;147;19;12.364444;5.40;6.96;13.22;-1.30;9;1;0;1;0;2
B4X1145;2018;198;198_2018;BEA0000000008001;16.38;9.3;27/05/2018;128;147;19;15.742778;5.40;10.34;13.22;-1.30;10;0;0;0;0;1
B4X1221;2018;199;199_2018;7EA0000000008001;17.23;11.6;30/05/2018;130;150;20;5.871667;5.37;0.50;13.23;-0.70;1;0;0;0;0;1
B4X1224;2018;199;199_2018;66A0000000008001;17.61;11.4;30/05/2018;130;150;20;7.350556;5.37;1.98;13.23;-0.70;2;1;0;1;0;2
B4X1220;2018;199;199_2018;DEA0000000008001;17.41;11;30/05/2018;130;150;20;7.396389;5.37;2.03;13.23;-0.70;3;0;0;0;0;1
B4X1222;2018;199;199_2018;C9A0000000008001;17.77;11.3;30/05/2018;130;150;20;7.410000;5.37;2.04;13.23;-0.70;4;0;0;0;0;2
B4X1226;2018;199;199_2018;96A0000000008001;16.9;9.3;30/05/2018;130;150;20;7.423056;5.37;2.06;13.23;-0.70;5;0;0;0;0;2
B4X1223;2018;199;199_2018;61A0000000008001;16.8;11;30/05/2018;130;150;20;7.441389;5.37;2.07;13.23;-0.70;6;0;0;0;0;2
B4X1217;2018;199;199_2018;B2A0000000008001;17.65;11.3;30/05/2018;130;150;20;7.455278;5.37;2.09;13.23;-0.70;7;0;0;0;0;2
B4X1219;2018;199;199_2018;81A0000000008001;17.69;11.1;30/05/2018;130;150;20;7.478889;5.37;2.11;13.23;-0.70;8;0;0;0;0;1
B4X1225;2018;199;199_2018;0AA0000000008001;16.82;9.8;30/05/2018;130;150;20;13.053333;5.37;7.69;13.23;-0.70;9;0;0;0;0;1
B4X1218;2018;199;199_2018;1AA0000000008001;17.2;11.7;30/05/2018;130;150;20;13.056389;5.37;7.69;13.23;-0.70;10;1;0;1;1;1
B4P9639;2018;2;2_2018;4E60000000008001;18.3;10.9;27/05/2018;128;147;19;9.780556;5.40;4.38;13.22;-1.14;1;0;0;0;0;1
B4P9642;2018;2;2_2018;4.96E+15;17.75;11;27/05/2018;128;147;19;11.158333;5.40;5.76;13.22;-1.14;2;0;1;1;0;1
B4P9636;2018;2;2_2018;9.6E+14;17.45;10.8;27/05/2018;128;147;19;11.196111;5.40;5.80;13.22;-1.14;3;0;0;0;0;2
B4P9635;2018;2;2_2018;6.62E+15;17.7;11;28/05/2018;128;148;20;8.381389;5.40;2.98;13.23;-1.14;4;0;0;0;0;1
B4P9640;2018;2;2_2018;BA60000000008001;18.3;11.6;28/05/2018;128;148;20;8.493889;5.40;3.09;13.23;-1.14;5;1;1;1;0;1
B4P9641;2018;2;2_2018;1.96E+15;17.25;10.6;28/05/2018;128;148;20;11.828056;5.40;6.43;13.23;-1.14;6;1;1;1;0;2
B4P9638;2018;2;2_2018;B960000000008001;16.55;9.1;29/05/2018;128;149;21;16.392222;5.38;11.01;13.23;-1.14;7;0;0;0;0;2
B4P9637;2018;2;2_2018;6E60000000008001;17;9.7;29/05/2018;128;149;21;16.726111;5.38;11.34;13.23;-1.14;8;0;0;0;0;1
B4X1629;2018;200;200_2018;4.76E+15;16.71;11.1;02/06/2018;133;153;20;8.991667;5.33;3.66;13.23;-1.50;1;0;0;0;0;2
B4X1624;2018;200;200_2018;6.76E+15;17.75;11.1;02/06/2018;133;153;20;9.030000;5.33;3.70;13.23;-1.50;2;1;1;1;0;1
B4X1622;2018;200;200_2018;2.76E+15;17.75;11.5;02/06/2018;133;153;20;9.079722;5.33;3.75;13.23;-1.50;3;0;0;0;0;1
B4X1626;2018;200;200_2018;A760000000008001;18.22;11.6;02/06/2018;133;153;20;9.126111;5.33;3.79;13.23;-1.50;4;1;1;1;0;1
B4X1623;2018;200;200_2018;1.76E+15;18;11.8;02/06/2018;133;153;20;9.205556;5.33;3.87;13.23;-1.50;5;0;0;0;0;1
B4X1630;2018;200;200_2018;C760000000008001;17.53;10.9;02/06/2018;133;153;20;9.251111;5.33;3.92;13.23;-1.50;6;0;0;0;0;1
B4X1628;2018;200;200_2018;8.76E+15;17.25;11.3;02/06/2018;133;153;20;9.728611;5.33;4.40;13.23;-1.50;7;0;0;0;0;1
B4X1627;2018;200;200_2018;B760000000008001;16.98;10.9;02/06/2018;133;153;20;9.763889;5.33;4.43;13.23;-1.50;8;0;0;0;0;1
B4X1625;2018;200;200_2018;E760000000008001;16.95;9.3;02/06/2018;133;153;20;10.067778;5.33;4.73;13.23;-1.50;9;0;0;0;0;1
B4P8887;2017;201;201_2017;B500000000008001;16.14;10.1;22/05/2017;123;142;19;11.610278;5.48;6.13;13.22;-1.83;1;0;0;0;0;2
B4P8890;2017;201;201_2017;9D00000000008001;17.3;10.6;22/05/2017;123;142;19;11.937222;5.48;6.45;13.22;-1.83;2;0;0;0;1;1
B4P8889;2017;201;201_2017;7.5E+15;16.24;10.3;22/05/2017;123;142;19;13.218056;5.48;7.73;13.22;-1.83;3;0;0;0;0;1
B4X1734;2018;201;201_2018;0F50000000008001;17.84;10.5;30/05/2018;131;150;19;6.620000;5.37;1.25;13.23;-0.84;1;0;0;0;1;1
B4X1740;2018;201;201_2018;84D0000000008001;17.93;11.3;30/05/2018;131;150;19;12.793333;5.37;7.43;13.23;-0.84;2;1;1;1;0;1
B4X1738;2018;201;201_2018;3F50000000008001;17.37;9.8;30/05/2018;131;150;19;12.822778;5.37;7.46;13.23;-0.84;3;1;0;1;0;2
B4X1739;2018;201;201_2018;A8D0000000008001;17.38;10.5;30/05/2018;131;150;19;13.006389;5.37;7.64;13.23;-0.84;4;1;0;1;1;2
B4X1735;2018;201;201_2018;10D0000000008001;17.62;10.5;30/05/2018;131;150;19;13.196667;5.37;7.83;13.23;-0.84;5;0;0;0;0;2
B4X1741;2018;201;201_2018;2.75E+15;17.87;10.7;30/05/2018;131;150;19;13.540556;5.37;8.17;13.23;-0.84;6;0;0;0;0;1
B4X1737;2018;201;201_2018;04D0000000008001;17.42;10.4;30/05/2018;131;150;19;13.626389;5.37;8.26;13.23;-0.84;7;0;0;0;1;2
B4X1742;2018;201;201_2018;B4D0000000008001;17.22;8.9;30/05/2018;131;150;19;13.723056;5.37;8.36;13.23;-0.84;8;0;0;0;1;1
B4X1736;2018;201;201_2018;28D0000000008001;16.8;8.9;30/05/2018;131;150;19;15.759167;5.37;10.39;13.23;-0.84;9;0;0;0;0;1
B4P9877;2017;204;204_2017;CD40000000008001;17.29;11.9;19/06/2017;149;170;21;6.387222;5.27;1.12;13.29;NA;1;0;0;0;0;1
B4P9878;2017;204;204_2017;3F40000000008001;16.94;11.7;19/06/2017;149;170;21;8.281944;5.27;3.02;13.29;NA;2;0;0;0;0;2
B4P9876;2017;204;204_2017;D340000000008001;16.92;11.6;19/06/2017;149;170;21;8.293889;5.27;3.03;13.29;NA;3;0;0;0;0;2
B4P9879;2017;204;204_2017;E540000000008001;17.62;10.3;19/06/2017;149;170;21;8.327222;5.27;3.06;13.29;NA;4;0;0;0;0;1
B4P9880;2017;204;204_2017;1.24E+15;17.2;10.5;19/06/2017;149;170;21;8.335556;5.27;3.07;13.29;NA;5;0;0;0;0;1
B4X1495;2018;204;204_2018;E7E0000000008001;17.16;10.6;31/05/2018;132;151;19;17.375000;5.35;12.03;13.23;-0.74;1;0;0;0;0;1
B4X1601;2018;204;204_2018;0FE0000000008001;17.6;11.9;01/06/2018;132;152;20;7.563611;5.35;2.21;13.23;-0.74;2;0;0;0;0;1
B4X1498;2018;204;204_2018;CFE0000000008001;17.58;11.2;01/06/2018;132;152;20;18.713611;5.35;13.36;13.23;-0.74;3;0;0;0;0;1
B4X1602;2018;204;204_2018;F7E0000000008001;16.97;11.1;01/06/2018;132;152;20;19.713333;5.35;14.36;13.23;-0.74;4;0;0;0;0;2
B4X1494;2018;204;204_2018;67E0000000008001;16.99;11.3;01/06/2018;132;152;20;20.876667;5.35;15.53;13.23;-0.74;5;1;0;1;0;2
B4X1496;2018;204;204_2018;17E0000000008001;16.8;11.1;01/06/2018;132;152;20;20.879167;5.35;15.53;13.23;-0.74;6;1;0;1;0;2
B4X1499;2018;204;204_2018;4FE0000000008001;16.97;10.4;02/06/2018;132;153;21;6.995833;5.33;1.66;13.23;-0.74;7;1;0;1;0;1
B4X1603;2018;204;204_2018;77E0000000008001;17.2;11;02/06/2018;132;153;21;7.339167;5.33;2.01;13.23;-0.74;8;1;1;1;0;1
B4X1635;2018;206;206_2018;95E0000000008001;17.9;10.3;02/06/2018;134;153;19;10.201389;5.33;4.87;13.23;0.95;1;0;0;0;0;1
B4X1633;2018;206;206_2018;89E0000000008001;16.89;9.7;02/06/2018;134;153;19;10.237222;5.33;4.90;13.23;0.95;2;1;0;1;0;2
B4X1632;2018;206;206_2018;A1E0000000008001;16.58;9.8;02/06/2018;134;153;19;10.278889;5.33;4.95;13.23;0.95;3;0;0;0;0;2
B4X1631;2018;206;206_2018;05E0000000008001;17.97;10.5;02/06/2018;134;153;19;10.417222;5.33;5.08;13.23;0.95;4;0;0;0;0;1
B4X1634;2018;206;206_2018;B9E0000000008001;16.87;9.6;02/06/2018;134;153;19;10.595833;5.33;5.26;13.23;0.95;5;0;0;0;0;2
B4X1636;2018;206;206_2018;00D0000000008001;17.3;9.5;03/06/2018;134;154;20;8.849167;5.32;3.53;13.23;0.95;6;0;0;0;0;1
B4X1637;2018;206;206_2018;30D0000000008001;15.37;7.7;03/06/2018;134;154;20;10.420278;5.32;5.10;13.23;0.95;7;0;0;0;0;2
B4X1033;2018;207;207_2018;E9E0000000008001;16.64;10.7;30/05/2018;130;150;20;9.711111;5.37;4.34;13.23;-0.88;1;0;0;0;1;2
B4X1041;2018;207;207_2018;A7A0000000008001;17.63;10.2;30/05/2018;130;150;20;9.717778;5.37;4.35;13.23;-0.88;2;0;0;0;0;2
B4X1040;2018;207;207_2018;5FA0000000008001;17;11.1;30/05/2018;130;150;20;9.729167;5.37;4.36;13.23;-0.88;3;1;0;1;0;2
B4X1036;2018;207;207_2018;01E0000000008001;17.27;12.1;30/05/2018;130;150;20;9.772500;5.37;4.41;13.23;-0.88;4;0;0;0;1;1
B4X1039;2018;207;207_2018;D7A0000000008001;17.09;11.3;30/05/2018;130;150;20;10.496111;5.37;5.13;13.23;-0.88;5;0;0;0;1;1
B4X1038;2018;207;207_2018;19E0000000008001;16.15;9.8;30/05/2018;130;150;20;10.683333;5.37;5.32;13.23;-0.88;6;0;0;0;0;2
B4X1032;2018;207;207_2018;8DA0000000008001;16.6;10.7;30/05/2018;130;150;20;10.721389;5.37;5.35;13.23;-0.88;7;1;1;1;0;2
B4X1034;2018;207;207_2018;D1E0000000008001;16.82;9.9;30/05/2018;130;150;20;10.752500;5.37;5.39;13.23;-0.88;8;1;1;1;0;2
B4X1037;2018;207;207_2018;31E0000000008001;17.65;11.7;30/05/2018;130;150;20;10.777778;5.37;5.41;13.23;-0.88;9;1;0;1;0;1
B4X1035;2018;207;207_2018;FEE0000000008001;17.92;11.3;30/05/2018;130;150;20;10.783056;5.37;5.42;13.23;-0.88;10;1;0;1;0;1
B4P9837;2017;209;209_2017;1B40000000008001;17.3;12.3;12/06/2017;144;163;19;10.138889;5.27;4.87;13.27;-0.59;1;0;0;0;0;1
B4P9833;2017;209;209_2017;5F40000000008001;17.49;12.1;13/06/2017;144;164;20;7.922222;5.27;2.66;13.28;-0.59;2;0;0;0;0;1
B4P9835;2017;209;209_2017;3.34E+15;17.61;11.5;13/06/2017;144;164;20;8.070833;5.27;2.80;13.28;-0.59;3;0;0;0;0;1
B4P9834;2017;209;209_2017;3.4E+14;16.15;11.3;13/06/2017;144;164;20;8.157778;5.27;2.89;13.28;-0.59;4;0;0;0;0;2
B4P9839;2017;209;209_2017;2.14E+15;17.63;11.7;13/06/2017;144;164;20;8.202778;5.27;2.94;13.28;-0.59;5;1;1;1;0;1
B4P9838;2017;209;209_2017;C140000000008001;16.4;11.4;13/06/2017;144;164;20;8.301111;5.27;3.03;13.28;-0.59;6;0;0;0;0;2
B4P9836;2017;209;209_2017;3F80000000008001;15.96;10.1;13/06/2017;144;164;20;10.804167;5.27;5.54;13.28;-0.59;7;0;0;0;0;2
B4P8891;2017;21;21_2017;3.5E+15;16.25;9.8;23/05/2017;123;143;20;9.719167;5.47;4.25;13.22;-1.81;1;0;0;0;0;1
B4P8895;2017;21;21_2017;A080000000008001;16.6;9.9;24/05/2017;123;144;21;8.527500;5.45;3.08;13.22;-1.81;2;0;0;0;0;1
B4P8894;2017;21;21_2017;5.5E+15;15.75;8;24/05/2017;123;144;21;8.647778;5.45;3.20;13.22;-1.81;3;0;0;0;0;2
B4P8893;2017;21;21_2017;1.5E+15;16.05;7.9;24/05/2017;123;144;21;8.824444;5.45;3.37;13.22;-1.81;4;0;0;0;0;2
B4P8892;2017;21;21_2017;9.5E+15;15.5;7.7;24/05/2017;123;144;21;8.905000;5.45;3.46;13.22;-1.81;5;0;0;0;0;1
B4X1705;2018;21;21_2018;BDA0000000008001;18.09;11.6;28/05/2018;129;148;19;17.466667;5.40;12.07;13.23;-0.47;1;0;0;0;1;1
B4P9400;2018;21;21_2018;C5A0000000008001;17.79;11.3;29/05/2018;129;149;20;8.145556;5.38;2.76;13.23;-0.47;2;0;0;0;0;1
B4X1707;2018;21;21_2018;7DA0000000008001;17.21;10.9;29/05/2018;129;149;20;8.985833;5.38;3.60;13.23;-0.47;3;0;0;0;0;2
B4X1703;2018;21;21_2018;95A0000000008001;17.94;11.8;29/05/2018;129;149;20;14.487500;5.38;9.10;13.23;-0.47;4;0;0;0;1;1
B4X1708;2018;21;21_2018;03A0000000008001;17.94;10.9;29/05/2018;129;149;20;16.998889;5.38;11.62;13.23;-0.47;5;0;0;0;0;1
B4X1702;2018;21;21_2018;63A0000000008001;17.01;10.3;30/05/2018;129;150;21;6.826111;5.37;1.46;13.23;-0.47;6;0;0;0;0;2
B4X1701;2018;21;21_2018;ABA0000000008001;17.15;10.6;30/05/2018;129;150;21;7.269722;5.37;1.90;13.23;-0.47;7;1;1;1;0;1
B4X1709;2018;21;21_2018;3DA0000000008001;17.39;10.2;30/05/2018;129;150;21;7.400556;5.37;2.03;13.23;-0.47;8;0;0;0;0;2
B4X1704;2018;21;21_2018;0FA0000000008001;17.13;10.5;30/05/2018;129;150;21;7.436944;5.37;2.07;13.23;-0.47;9;0;0;0;0;1
B4X1706;2018;21;21_2018;53A0000000008001;16.82;9.1;30/05/2018;129;150;21;7.662222;5.37;2.30;13.23;-0.47;10;0;0;0;0;2
B4P9849;2017;212;212_2017;B940000000008001;17.07;11.9;13/06/2017;145;164;19;15.835278;5.27;10.57;13.28;-0.75;1;0;0;0;0;1
B4P9850;2017;212;212_2017;7.94E+15;17.15;11.6;14/06/2017;145;165;20;9.163889;5.27;3.90;13.28;-0.75;2;0;0;0;0;1
B4P9854;2017;212;212_2017;BF80000000008001;16.38;10.9;14/06/2017;145;165;20;10.370278;5.27;5.10;13.28;-0.75;3;0;0;0;0;2
B4P9852;2017;212;212_2017;A540000000008001;17.04;11.4;14/06/2017;145;165;20;11.776944;5.27;6.51;13.28;-0.75;4;1;1;1;0;1
B4P9855;2017;212;212_2017;C540000000008001;16.73;11.2;14/06/2017;145;165;20;11.820000;5.27;6.55;13.28;-0.75;5;0;0;0;0;1
B4P9853;2017;212;212_2017;F940000000008001;15.13;7.7;14/06/2017;145;165;20;14.169444;5.27;8.90;13.28;-0.75;6;0;0;0;0;2
B4P9769;2017;213;213_2017;2.94E+15;16.77;10.5;11/06/2017;142;162;20;7.721111;5.27;2.45;13.26;-0.62;1;0;0;0;0;2
B4P9770;2017;213;213_2017;E140000000008001;17.21;10.7;12/06/2017;142;163;21;6.754722;5.27;1.49;13.27;-0.62;2;0;0;0;0;2
B4P9771;2017;213;213_2017;2.84E+15;17.06;11.4;12/06/2017;142;163;21;6.843611;5.27;1.58;13.27;-0.62;3;0;0;0;0;2
B4P9773;2017;213;213_2017;3E40000000008001;17.48;11.8;12/06/2017;142;163;21;6.856944;5.27;1.59;13.27;-0.62;4;1;1;1;0;1
B4P9768;2017;213;213_2017;C940000000008001;16.81;11.3;12/06/2017;142;163;21;6.862222;5.27;1.60;13.27;-0.62;5;0;0;0;0;2
B4P9772;2017;213;213_2017;0E40000000008001;16.58;10.2;12/06/2017;142;163;21;6.877778;5.27;1.61;13.27;-0.62;6;0;0;0;0;1
B4P9670;2018;213;213_2018;78E0000000008001;18.05;10.8;30/05/2018;129;150;21;8.454722;5.37;3.09;13.23;-0.31;1;0;0;0;0;1
B4P9672;2018;213;213_2018;A6E0000000008001;16.5;9.8;30/05/2018;129;150;21;8.998333;5.37;3.63;13.23;-0.31;2;0;0;0;0;2
B4P9674;2018;213;213_2018;6CE0000000008001;17.7;10.3;30/05/2018;129;150;21;9.051111;5.37;3.68;13.23;-0.31;3;0;0;0;0;1
B4P9669;2018;213;213_2018;9AE0000000008001;17;10.2;30/05/2018;129;150;21;9.277500;5.37;3.91;13.23;-0.31;4;0;0;0;0;2
